x,y,z
-5.871492,-6.027867,23.65518
5.5600715,7.0712347,20.76033
-6.239206,0.40861818,31.98434
-9.639492,-14.248402,21.440044
-7.2193036,-11.0014715,18.50696
0.82388437,1.8623358,18.562674
-8.779216,-5.493669,31.118242
-1.1064739,2.3908563,25.612434
9.296795,17.45729,12.258083
9.037676,9.46163,27.124464
-10.617967,-11.069049,29.163485
-8.00723,1.4421427,35.64853
-5.0500536,-4.3093257,24.19648
8.21526,9.48817,24.865187
5.5805955,11.288324,6.057517
11.875456,19.838064,19.637178
-7.951698,-9.406577,24.226524
5.1455755,3.0076847,26.2991
5.302142,4.87214,23.966698
0.33296236,0.52676606,12.147276
-9.130274,-8.522618,28.557568
-10.003305,-16.94391,17.358324
-2.3796296,0.47406033,25.267939
-10.531211,-13.401841,25.803759
8.184321,9.064091,25.406729
5.7009196,6.4805255,22.359438
4.566447,7.0049844,18.11785
-6.831115,-5.7338476,26.552227
-5.2668953,-6.457937,20.995117
-3.4166977,-6.3256574,9.821126
2.9823325,0.49360985,25.1064
10.871809,10.824671,30.090473
-3.0065286,-1.8230072,22.99514
-10.967656,-2.9132376,37.557156
-7.77087,-9.491569,23.52117
-15.761034,-22.798231,29.063395
13.79686,13.83012,34.04092
15.448085,12.527691,39.181583
0.10224466,0.16452469,10.615645
-1.1750635,-3.0190601,21.489199
4.660473,4.9031053,22.071142
-9.226303,-8.74702,28.516073
12.383219,7.113127,37.049442
-3.7979038,-6.9946475,10.176051
9.305146,9.69845,27.508892
-6.709314,-4.291204,28.079851
-6.891137,-1.533317,31.33086
-8.414373,-9.033117,26.07467
-7.9480677,-8.3028145,25.86267
-2.6801043,1.5724201,27.28925
5.2926245,4.5599866,24.433563
1.1231278,-4.7233663,28.563196
10.274228,7.0717,32.705254
-0.94593334,4.1762533,27.699312
7.5277514,9.791534,22.231995
1.1871942,2.1764398,16.986708
8.141381,3.8404107,31.46585
5.453949,3.0094671,26.962988
-3.1871128,0.74640167,27.166193
-10.33222,-10.854849,28.69224
-0.16989957,1.2733583,21.24253
4.525897,5.8447986,19.56263
6.1095943,6.2786455,23.91874
8.9349785,9.4661255,26.852638
8.992968,16.833878,12.182654
-4.264897,-2.4463058,25.0983
7.5503697,13.334993,13.843442
-9.330406,-10.101916,27.044323
-9.089135,-8.933282,27.944323
3.6320841,6.189991,13.590613
-5.8660173,-6.612068,22.63979
10.383472,12.942907,26.039782
-7.916086,-7.9005284,26.330097
3.9118748,0.037268404,27.537848
5.775737,4.7494984,25.363873
0.49188673,-3.9565597,26.766726
-8.386999,-11.376318,22.25663
7.9392977,7.7346706,26.613134
-1.9748799,6.2320566,31.082624
-3.6078434,-5.700366,17.218111
-7.4984155,-13.238846,13.841945
1.2332306,5.5145664,26.438435
-2.9954026,-4.6136336,15.376661
11.78578,11.007808,32.122433
5.600607,10.200623,11.442163
-4.4305463,-0.8320535,27.569073
11.83704,16.844725,24.725348
-2.6060317,-4.8040867,9.771041
-4.1930227,0.4351146,28.576588
-7.9379487,-9.314985,24.3317
5.1314535,7.7671423,18.527033
-7.7867336,-9.169979,24.116926
6.9411974,7.0260706,25.029182
8.63934,11.033041,23.673237
-15.051735,-21.18889,28.911839
10.11231,14.31726,23.029976
13.1396675,12.165146,34.1403
9.267177,10.629405,26.149704
-2.7460983,-0.9498049,23.853361
-15.2114725,-11.403263,39.595753
10.366826,15.192023,22.451086
-3.6580632,1.9571177,29.319738
-5.8921957,-8.077774,19.774494
-4.060054,-6.5261345,14.989171
2.7426505,5.0357585,9.984732
6.6564445,12.67739,9.861429
-9.602184,-17.023184,15.180432
-2.4962099,-4.404809,11.928164
-8.451041,-12.306509,20.98015
-6.789705,-5.420337,26.872244
-1.3518897,-2.3965003,16.693457
10.230844,4.511296,34.9072
14.437281,10.688181,38.443054
13.809068,15.435353,32.35808
-12.314361,-17.851723,24.757385
-2.7199552,-3.713785,17.19858
-12.085293,-6.524189,36.915665
0.8997425,-0.1872563,20.923777
7.590123,5.4844446,28.595186
-12.781375,-8.558352,36.66312
-5.6053486,-4.030937,25.962904
5.3594255,2.9120202,26.884872
-4.1000085,-6.4690127,16.973223
7.7616544,8.08295,25.672468
4.9249167,7.1449695,21.103336
4.787159,3.0429688,25.442533
-7.252187,-8.711681,23.267834
7.690396,6.750674,27.28468
6.434443,10.463287,16.343569
10.432196,7.8494754,32.267887
10.75339,17.953503,18.56639
7.478027,8.164302,24.79134
-3.5334218,-5.188215,16.667866
-10.350401,-11.384705,28.064104
-8.519153,-9.712876,25.378004
-5.5721216,-9.081426,15.463017
8.95387,3.8281603,33.04589
-4.9815207,-4.265539,24.086315
1.3296698,3.415545,22.147999
2.4526308,-0.7547336,25.811993
4.750741,7.5026245,15.850481
-1.0230944,0.46192265,21.995544
7.8062563,9.902451,22.933214
-15.561191,-17.829943,34.38904
5.097975,3.0134833,26.18623
4.7243996,4.1893954,23.525204
-0.3356195,-0.5840393,10.630643
-8.887736,-9.233378,27.041466
-8.822751,-14.888768,16.548637
6.313624,-0.7340982,32.390564
-0.9603067,-1.7523309,9.785401
10.032899,-0.6467501,38.397697
-3.813742,-2.0808847,24.59117
-1.4407303,-2.6997705,8.9813595
9.535656,9.120687,28.818958
-11.128422,-10.010254,31.615145
-10.072862,-15.103148,21.454603
6.6714363,12.662163,10.042044
-9.017716,-3.319515,33.62532
12.251284,8.469519,35.62384
13.76755,14.502355,33.26941
-10.234477,-10.402578,28.997652
-5.4569216,-5.14977,23.939278
6.6151476,8.510592,21.542795
10.667051,10.2211685,30.29197
7.5677686,3.7769766,30.401016
-5.2612433,-4.030826,25.14815
-8.166691,-9.412624,24.828003
10.078604,16.89844,17.825739
-10.716488,-11.185455,29.26783
-8.850817,-9.43699,26.670727
-4.2181973,-1.1279715,26.790976
4.094299,6.198038,20.041971
-12.802942,-8.518101,36.756027
10.675575,12.356634,27.680967
16.004723,13.249881,39.83466
-2.5970237,-1.4434699,22.58385
-14.119899,-11.947061,36.626938
10.415558,12.6513195,26.536839
1.2759272,-1.9536006,25.285873
-7.51744,-6.82143,26.778303
-0.90707844,-1.9450222,18.374733
-11.610663,-1.1893437,39.89217
9.332419,8.39563,29.188671
-12.558382,-0.28381684,42.142746
1.7919328,3.4865453,7.0825872
-2.6865501,-1.4479597,22.821672
-4.417344,-8.165885,10.232736
-3.0456436,-5.767742,8.708089
3.7325451,2.8748884,23.080856
0.8265827,1.5424848,9.228273
-4.466703,1.2956554,29.93072
-8.212289,-7.287832,27.852741
-13.03688,-22.135813,20.19673
-11.876676,-3.8881984,38.529446
-2.3430457,-3.953467,12.822327
5.9028196,8.162212,19.624485
8.438515,9.091257,26.053053
-7.94062,-8.2090025,25.968904
4.995449,8.634494,13.205818
9.508632,17.548841,13.283992
4.225312,0.4140043,27.671577
-2.3831224,0.3171731,25.040703
-4.62812,3.160357,31.88938
-10.88931,-12.34967,28.273294
10.6033325,12.223179,27.63959
-0.29280958,-0.66948247,15.058272
4.791918,-3.0456066,32.02572
-2.4601243,1.250449,26.493181
9.81097,5.8114414,32.915546
10.783872,4.7262573,35.804153
-12.588118,-22.496248,17.533785
11.684131,4.7430143,37.519463
7.6175957,10.09723,21.966778
-4.869997,-4.05037,24.13684
2.5434983,2.014915,21.24067
-0.3592667,2.9652662,25.114378
-9.766381,-8.657669,29.914171
-14.043854,-7.068581,40.45666
-8.947646,-9.272658,27.139793
-13.121896,-3.0662456,41.43372
8.239087,-3.2025225,37.232067
-10.938675,-11.903687,28.945398
12.716927,9.734119,35.504364
3.4700556,6.5986924,8.614826
-8.40966,-14.2363825,16.116787
8.0984955,-0.3148889,34.962738
-9.006077,-9.319446,27.229635
-8.181827,-9.810745,24.262505
6.0854363,10.501191,13.95058
11.780276,6.7358985,36.12846
-2.133559,0.8443331,25.3137
9.926065,8.66156,30.285734
-5.2218385,-4.632968,24.135931
-2.2132275,1.2769563,26.081356
9.324628,1.4279051,35.704647
-1.4246346,3.8974957,28.054531
-7.6701555,-10.783399,20.824648
-6.7629213,-13.064692,9.185973
-9.167485,-9.277203,27.701197
-11.368339,-13.798216,27.678476
0.14216456,-2.5441937,23.960432
1.4303298,1.8154889,16.612495
9.06006,9.420248,27.240334
0.7851325,1.4372898,10.356346
6.0075545,10.113722,14.867963
5.5741343,7.0183697,20.883821
13.39547,20.073503,25.020605
1.1015917,3.8524914,23.792269
-5.8033376,-4.0471234,26.397959
-3.8837633,-3.4789462,22.408707
-9.715809,-10.888154,27.024796
-14.211838,-12.806509,36.044163
13.799484,15.931592,31.751806
5.8180985,8.95267,17.215382
-0.5777696,-1.1289475,6.775233
10.428686,8.227379,31.879072
0.9361018,1.6856441,11.285769
9.411765,0.39260882,36.632214
-9.197578,-8.897404,28.259743
9.334081,7.6249094,30.079937
6.468933,2.058816,30.04429
8.662642,9.556158,26.005491
-3.4651444,-3.7946243,20.389174
-11.016989,-15.259623,24.495996
11.371879,1.3737956,39.346565
11.028808,17.03586,21.524471
10.581078,6.922339,33.47098
-3.145015,-5.552402,11.976487
1.2513049,1.6096971,16.225018
6.5937004,8.619488,21.26567
-4.848536,-7.6620135,16.827799
-1.0897424,-2.204585,18.41794
-9.375846,-3.2716222,34.329212
0.8424918,-2.3520992,25.060183
5.3957148,4.98346,24.037048
7.4126525,5.1704483,28.565413
12.415342,8.742802,35.71762
-16.182423,-22.001196,31.402096
-8.812871,-9.351337,26.686443
8.661326,5.195415,31.175467
-3.3115647,-5.212736,15.086186
6.5895534,1.5541016,30.77032
15.574356,8.568835,42.55384
2.643989,5.21723,6.4960113
-6.664728,-12.072573,12.222785
-7.588641,-8.114802,25.166658
-9.011827,-12.898655,21.868782
-9.672856,-9.210341,29.05242
-12.872563,-18.937836,24.973764
-13.883566,-23.711918,20.89594
5.1020055,3.1238227,26.04267
3.1592422,-0.24457523,26.485004
2.93637,2.946996,20.448774
-5.7646265,-9.852574,14.018726
-9.50312,-8.981293,28.907028
-6.3635006,-7.325985,22.899199
10.092684,7.82905,31.558449
-8.861076,-4.013841,32.7042
6.6208863,7.5024123,23.374794
11.153684,15.835515,24.037113
2.0238144,3.539892,12.397489
4.421757,7.8874226,11.869973
9.935779,12.680486,25.087534
7.575841,2.344769,31.808565
8.260072,9.239354,25.361938
6.389088,6.9093146,23.683956
13.789159,22.506144,22.569555
0.2172131,-0.49622396,18.915287
8.997306,9.369436,27.14557
7.400453,9.237921,22.791119
17.015278,14.169716,41.42833
-1.5596433,-2.7593234,11.065178
7.763338,-0.8452525,34.828213
0.9549556,1.2773311,15.379743
8.0571575,9.271919,24.74357
-11.976678,-4.6533003,38.137344
-5.65447,-1.5609447,29.04644
13.876582,16.235949,31.605474
5.181106,5.41337,22.70618
9.413817,8.891362,28.802809
-8.733611,-9.291997,26.556555
-2.7027712,-4.5883026,12.7945385
-7.852228,-8.361554,25.514618
-1.3110315,-2.2754536,13.864026
3.5627832,7.0105863,6.8756776
16.494717,20.199184,34.39717
-5.3911276,-9.550697,12.5497265
3.240788,5.1239376,19.30746
-2.6049607,-0.85488373,23.669436
-7.8100166,-3.5652802,31.087257
6.7382703,7.1494703,24.283632
6.88088,8.153362,23.054007
2.0608199,0.92180127,22.090717
6.9847884,12.394415,13.2863245
4.0728273,7.237334,11.757248
1.5950166,-2.8904607,27.11095
9.832941,8.886569,29.812775
-8.140346,-9.385348,24.796288
3.368538,5.730804,13.005754
7.6980658,8.443967,24.970688
7.600502,9.1828,23.540043
9.546621,12.969715,23.38418
1.3500807,2.3662012,16.167437
0.18662031,-1.0876563,20.789242
-0.06373143,-2.6943018,23.79264
4.221305,7.046587,14.560522
9.292535,8.060603,29.485952
2.3398178,0.90068334,22.910604
-8.84705,-7.843845,28.692038
6.4144473,9.28526,20.119482
7.277833,8.571442,23.556822
14.775456,14.5163,35.75621
-0.840715,-0.43991914,18.716167
-3.7803335,0.43142596,27.849821
8.411098,4.490824,31.360739
9.502494,17.602194,13.108049
3.1046555,0.07617275,25.94927
10.701948,-0.8372899,39.632736
-6.394855,-2.1531637,29.811495
-5.640157,-8.161453,18.505663
-12.329714,-13.678365,30.471937
0.14232272,2.5428414,23.312458
12.128426,16.949259,25.521166
-13.271527,-10.015074,36.456337
8.700678,12.591727,21.091785
9.588313,12.712916,23.945219
-4.6887813,-4.467167,22.949886
-9.297725,-8.908516,28.49263
3.3692749,5.8472433,12.347376
0.92656195,0.84351444,17.56953
-6.1179132,2.337849,33.41962
-1.01109,3.282585,26.681849
-8.894935,-13.918127,19.14227
-4.2997513,-0.73443955,27.43811
-8.510708,-2.7212439,33.191967
5.280325,-1.2299879,31.174479
7.734606,7.475594,26.444706
-14.724059,-8.199003,41.011265
-1.5049286,-2.7936819,9.452979
2.491898,4.1018987,18.37374
1.1212751,0.7125604,19.18414
-10.456423,-11.665714,27.982141
5.522921,4.123074,25.644436
-7.162218,-6.034602,26.947468
9.201958,9.076306,28.04931
2.3735933,1.1231807,22.577837
-6.35796,-3.0296073,28.796206
-15.483885,-24.584856,25.614208
8.502031,9.542634,25.577406
-10.860899,-5.055411,35.69076
-9.308067,-9.742618,27.458576
8.959838,0.48745456,35.796993
-9.279694,-10.706198,26.072426
-12.022158,-5.323592,37.72934
-10.778334,-18.090282,18.408104
-1.8586557,-3.3544776,10.841853
-14.245376,-12.915701,36.0228
13.955763,15.968045,32.118484
-0.02941079,-2.9464843,24.326044
-0.2611909,2.6498582,24.399889
-9.388512,-9.358248,28.15774
-10.739528,-11.344802,29.129442
-8.1198225,-9.091435,25.177465
-3.8117442,-5.1106324,18.37841
-8.961667,-9.196058,27.282415
9.61283,16.435703,16.681667
-8.492354,-9.783931,25.204697
-0.40214995,-1.0545131,17.201958
5.577886,8.134889,18.289091
-10.316088,-13.781053,24.567326
8.945137,6.1346498,30.816648
-8.438327,-9.520629,25.440607
9.313059,10.737281,26.118053
-7.694228,-9.368608,23.487787
7.9090056,5.8597894,28.862843
-9.056121,-5.2047095,31.960575
-11.013674,-16.957943,21.603106
-15.259869,-22.000357,28.499037
-9.250349,-8.573859,28.782017
-4.863795,-6.9912677,18.046087
0.56399375,0.7128978,14.882612
-1.0183718,-0.4838905,19.455063
-7.6736107,3.461232,36.5477
0.24165666,-1.5057095,22.05807
5.4367037,10.484693,8.619097
-6.72783,-9.109555,20.734905
-0.26211327,-0.5242297,13.098977
-2.6184988,-0.74907416,23.882132
-5.6031356,-7.06749,20.929932
9.794835,9.103446,29.47013
-5.508105,-4.544546,24.999914
3.3311357,2.1740477,23.23513
-4.30895,-0.6569431,27.541965
-7.7298903,-8.711509,24.654339
-1.340791,-2.3245358,15.178453
8.083946,-0.4283067,35.030655
8.851015,8.120553,28.370293
-9.288705,-8.854643,28.536802
9.7041645,2.468657,35.589996
10.689748,0.15366198,38.969215
-9.437109,-9.969414,27.503204
3.1313431,-0.2572411,26.450926
-15.650647,-10.73445,41.075672
-2.9861832,-3.5038917,19.212973
-1.4459714,-1.8195461,16.710289
7.9654155,9.18339,24.600786
-7.2362385,-7.850541,24.59558
-4.628168,-0.565824,28.245419
-6.9483433,-7.5876923,24.196363
-8.553108,-11.953501,21.773304
8.822942,0.2421633,35.743626
-9.778658,-8.499615,30.124788
7.283379,2.243338,31.369526
-7.54199,-3.8803427,30.242348
9.654405,10.489784,27.382515
-5.651375,-5.9964104,23.077997
7.6614056,6.849401,27.085781
5.306728,4.855822,24.004995
-1.3995489,-3.3237958,21.619423
9.650758,13.408232,22.997585
-7.0197983,-7.7343445,24.157095
-9.3791485,-3.1301324,34.44094
-9.14926,-8.642711,28.457514
11.325192,-0.19064747,40.292492
2.1258814,1.0601771,21.990208
2.686866,4.3712707,18.53272
-8.576114,-9.584737,25.729185
-2.3907235,-3.514191,15.825982
1.8147066,3.0678103,16.151127
2.8168573,2.7667289,20.449284
-0.7785307,-0.016838169,19.865889
-4.9895673,5.588766,34.282032
3.5898073,-2.0674238,29.324701
4.80136,8.642788,11.540134
8.193895,11.797231,20.769484
-6.7312484,-3.4396043,29.094484
-7.646615,-8.652542,24.516832
3.8086712,5.699765,16.49202
-2.338132,-3.8771424,15.579341
9.0170145,9.214991,27.401608
-1.4274538,-0.5950344,20.790173
-1.9015568,-2.0205276,18.667238
-2.776716,-4.6002116,15.043289
-4.6437116,-8.518945,10.712679
0.3550709,-4.5237765,27.292646
1.4632443,2.524518,13.95057
14.191031,18.063587,30.30845
-4.702421,-2.7803013,25.618246
-8.159436,-8.81814,25.688246
5.9209323,6.8668723,22.344439
17.092377,12.52786,42.909935
9.949245,8.669024,30.330807
-2.2603753,0.87767637,25.61454
8.90626,10.379096,25.495977
-1.0713958,-0.355211,20.08071
-2.0862412,3.9437141,29.035364
8.270531,9.328222,25.255615
-7.0988092,-7.8968563,24.124716
-6.5407276,-11.52572,13.351998
-8.567285,-10.872058,23.721548
9.1455555,8.457437,28.673033
-6.5038185,-3.7290466,28.304314
-7.9998565,-8.8446665,25.211594
-8.224919,-4.5735707,30.90713
8.609175,9.213796,26.338667
13.075144,19.223883,25.22628
13.808399,12.830783,35.07581
-9.827216,-10.107067,28.327045
3.9335563,5.7272544,17.117395
8.15254,11.495306,21.607185
7.0802135,5.9423113,26.876556
-6.989761,-10.511361,19.168278
-1.5347296,-1.128729,19.751652
-6.069827,-10.090824,15.138311
3.5430496,3.5143313,21.281471
15.616346,4.955804,45.04957
3.696244,4.5083485,19.536137
-8.409946,-9.254531,25.741798
-7.1783423,3.9507604,36.154793
8.982929,4.791719,32.208294
-6.7484646,-7.824088,23.239908
-8.791263,-9.295805,26.705969
-0.29449832,-0.26975897,14.991264
14.297586,9.869625,38.84738
-11.300444,-11.279634,30.631039
-2.1084976,-1.8079784,20.188938
9.061309,9.337505,27.349483
5.9750795,4.4459577,26.262787
14.038986,14.53024,33.920036
11.6492405,7.425422,35.26039
12.368985,8.773608,35.59098
7.7881308,6.826259,27.423035
3.712116,6.2018156,14.456833
1.5481228,3.0423665,6.5169554
2.3830357,-1.8059947,27.06788
-6.3078756,-3.285095,28.411612
-4.875704,-7.6748466,16.986532
6.3697987,1.7890865,30.131
5.9602714,3.3383398,27.62865
-7.8023243,-8.866719,24.630112
2.750727,4.657963,13.883843
-15.708949,-17.219719,35.40749
-5.429429,-5.1127667,23.923828
0.3596167,1.5583674,19.98867
6.9808254,10.379213,18.951784
6.348838,11.1053,13.493775
-6.762831,-7.579717,23.6712
0.98765343,1.2511141,15.898764
8.023581,8.880447,25.231728
7.7245936,8.762894,24.576342
-8.889637,-11.042557,24.425608
-0.96434337,-6.966326,28.619467
6.9368773,2.7147362,30.263866
4.654239,4.7751174,22.293213
-9.195548,-5.330012,32.121555
-1.4473827,-0.99953574,19.758018
4.6973066,4.1511126,23.51318
-4.780092,-8.405522,12.463209
-4.097687,-6.8782024,13.757919
-0.62200564,-4.225614,25.385159
-5.2136106,-9.265461,12.25473
8.64809,9.285456,26.34126
10.727058,5.904813,34.69117
-3.6705875,3.5086882,30.825638
2.79515,-1.4266793,27.305817
1.7400024,1.5961571,19.251558
2.1802723,3.6302679,17.38943
-7.2989426,-7.495322,25.292625
6.204759,5.801012,24.907495
-2.997998,-4.8007283,14.50818
-11.833555,-8.366001,34.818123
2.0890481,1.6819547,20.437807
-5.806844,-2.5013082,28.294067
7.490829,10.666074,20.970245
-10.458774,-9.494201,30.611078
7.7024393,3.1656659,31.276905
5.3910327,7.555769,18.930843
7.2816052,5.782693,27.545424
6.357541,6.534358,24.197178
-3.0618582,-1.4186281,23.839844
1.9145274,1.9482528,18.963661
-6.7485995,-7.381663,23.952822
-7.1532907,-1.4037141,31.927307
-3.039327,-5.4740562,11.0621
7.6395154,7.7863617,25.777885
-10.177394,-10.584162,28.622816
-4.595141,-3.7949047,23.830296
-5.738315,-3.81401,26.558432
-2.8470309,-3.566528,18.379086
-5.302324,-1.0837791,28.906843
-6.769587,-7.3247833,24.096102
-9.378585,-5.3133793,32.508606
3.121487,5.144802,15.158303
3.7211857,4.366686,20.00473
-10.001714,-16.136377,19.135092
3.4033325,3.0900946,21.714138
10.866749,9.906544,31.121052
-3.5433881,-2.625039,23.008833
-1.7064513,-2.6888614,14.082176
2.954887,5.234408,22.459936
-9.6963415,-12.702454,24.309383
7.4343505,7.507769,25.631231
4.508194,9.386826,3.8989742
-6.1855206,-7.22699,22.521128
-6.904709,-7.6942043,23.89444
-8.724355,-9.316443,26.50075
7.767909,12.690245,16.872469
-12.492488,-21.596245,18.849655
-4.8359,-7.1873484,19.525951
-9.177804,-8.567458,28.614897
3.9269466,1.1880003,26.122225
-0.09379949,-1.8884507,21.967287
-0.6807163,-1.2461,10.466304
-8.831471,-9.311263,26.790289
-1.2113752,-2.1239657,12.96179
4.240392,5.8064194,18.410845
-9.199074,-9.612255,27.350945
9.889287,10.559514,27.913507
5.505094,7.9198523,18.521887
4.4582286,1.8724984,26.317554
7.6243844,8.453201,24.752686
9.131813,9.686167,27.072674
-9.993476,-10.857474,27.800285
-9.217219,-10.374418,26.369402
-12.064266,-11.760809,31.97139
-8.499755,-11.62669,22.196844
-5.611465,-1.6118284,28.909569
-8.487317,-14.240672,16.491385
-2.5526307,-2.581182,19.920973
-6.573127,-4.677695,27.315586
-4.558719,-8.228302,11.406812
-9.48593,-8.419176,29.524824
-9.040328,-9.498868,27.083626
0.85191315,1.6353158,7.7280416
2.0713944,0.549626,22.85449
-8.97986,-7.757217,29.100039
5.0431485,4.3831253,24.060385
-4.2325873,-6.896705,14.707576
10.025945,4.1391797,34.831318
7.115447,10.591568,19.027922
-1.2445259,-2.2192526,11.63632
-9.991548,-9.2356615,29.785774
-2.2695153,-3.7663455,15.708471
-6.7471523,-2.5664093,30.047077
2.040407,3.912908,7.8774066
7.3060045,7.6725326,25.04788
1.4220315,-2.3603904,26.132437
-0.7058032,1.6959668,23.664602
6.4183025,5.4931602,25.883556
6.6808777,7.934235,22.84001
-6.000992,-7.046977,22.274101
-3.6318066,-4.0682054,20.37065
7.9467344,2.4238374,32.426144
8.569716,9.494861,25.841488
3.8023143,3.249933,22.598501
-0.9604814,-1.8281938,16.800865
5.941752,3.2504132,27.694637
2.7424374,5.3055015,7.5536613
-11.32502,-16.282835,23.930296
-4.3298116,-6.8468018,15.56322
10.809679,17.236095,20.281244
-5.653869,-8.82894,17.422852
9.304365,9.968335,27.149326
-3.7523618,-5.2160735,17.788052
7.2850194,2.44748,31.17774
-3.1556199,-3.4587529,20.023214
-8.449278,-9.165481,25.977167
-1.8866881,-3.7465672,6.0120373
5.9086695,4.526049,25.998325
6.4094114,3.3016553,28.598804
10.890908,6.766159,34.261227
-11.355852,-4.918811,36.741055
5.625328,8.14485,18.481104
-14.456672,-7.3467727,41.084717
-2.9808552,0.5516354,26.543528
-4.86754,-3.3922322,25.129877
-9.572985,-4.295972,33.827053
3.697863,6.1686625,14.515387
-2.8307886,-3.0614138,19.748938
-7.08701,-3.0051012,30.255737
3.8437083,1.8581351,24.99459
12.010956,8.341136,35.20689
13.687484,19.76589,26.471193
-8.26549,0.57613856,35.43399
10.311268,15.648502,21.3955
-4.7969995,-5.3855424,21.5714
-1.9483143,4.16758,29.078684
14.991366,22.483667,26.943571
-9.61656,-9.773532,28.215782
3.9141207,6.8002553,12.52852
7.3361692,2.3622403,31.351889
0.5775702,1.6447736,19.157682
8.928134,9.449751,26.856592
9.122219,12.7798,22.28733
-1.3134128,-2.3641577,17.035856
-11.167161,-17.89925,20.443268
-7.3838034,-7.0627246,26.118704
1.8570597,3.3568945,10.383038
6.070611,7.68241,21.286802
5.1462455,7.209767,18.756212
0.9229959,-0.71777993,22.266909
-1.6125355,0.35185915,23.360449
-2.4585469,-2.7365668,19.078646
13.479511,19.640444,25.96445
-3.3338597,-5.655436,13.763296
6.4294105,11.046963,14.214833
-7.697514,-2.7285566,31.684244
-13.029198,-15.88964,29.689121
-8.195647,-0.44051296,34.544937
-13.239138,-8.452417,37.7338
14.5378275,12.792203,36.842155
1.3957051,0.25472885,21.508892
-7.9013653,-8.199066,25.879454
-5.875322,-6.313743,23.191212
2.1302714,2.251855,19.022383
-7.181313,-7.676115,24.707693
6.6009517,6.08738,25.509266
10.55002,11.399893,28.576145
8.546852,9.325434,26.0173
14.425549,17.904518,31.182055
12.632349,12.736147,32.304688
6.2584033,6.2458224,24.37674
1.3280103,2.4325542,17.577797
0.7410914,1.3300976,10.262911
-9.274369,-10.297714,26.628056
4.626206,2.28954,26.121656
-10.0408,-5.807421,33.387474
-5.8959713,-5.497381,24.561476
2.9027178,2.5621371,21.222225
3.1923556,1.2894827,24.361914
12.728367,12.941369,32.33844
9.068143,4.331941,32.814194
2.80415,1.2621949,23.465715
6.6410074,6.821004,24.52812
8.373927,13.657974,17.460606
-8.541572,-11.413988,22.713331
-3.268691,-5.032115,15.554983
-8.508331,-9.098629,26.229553
3.1302624,3.0422716,20.920853
-5.3183875,-6.385748,21.301254
-8.781699,-8.169363,28.141695
12.986536,9.172336,36.573048
-11.201296,-12.496485,28.919247
-8.490584,-9.076392,26.214283
9.734895,10.545787,27.52836
-9.489349,-7.7728086,30.254087
-1.0805202,-1.8781092,11.40792
-8.641342,-9.278867,26.333796
0.16454549,-0.24846275,17.367916
6.5094986,6.1451907,25.191885
8.359431,9.086851,25.849026
-9.470039,-11.14438,26.226377
-3.337232,-3.7454724,20.03595
2.0670342,1.8347325,19.953451
-8.579885,-9.795368,25.421831
0.5449795,1.3695028,17.932606
-0.8314007,0.16469283,20.614069
8.374701,10.68606,23.42428
4.5070677,-0.8334637,29.53161
2.9517035,3.309565,19.596165
-3.6804712,1.2278062,28.57518
-0.8942815,2.0440955,24.674534
5.874422,11.7494755,6.8460746
10.194648,7.140101,32.467518
-8.041652,-10.742574,22.229475
-9.468318,-6.304125,31.738409
-0.8103262,-0.97158784,15.904295
10.582651,9.065702,31.362057
2.9544754,4.8751693,15.163266
9.569806,16.05465,17.365608
-0.7120475,-1.3425618,8.68587
7.5249276,10.44601,20.96016
10.9671755,9.898117,31.363968
5.6394634,3.1013885,27.237144
0.5674259,1.0456578,10.161283
-5.464207,-5.095226,24.046478
-12.735565,-7.5402584,37.424892
9.363356,9.186147,28.310995
6.864047,9.822883,19.732378
11.956388,18.384062,22.605549
9.09881,14.656476,18.404854
1.3441099,2.1634243,13.393307
-14.009622,-21.94359,24.309988
-8.292803,-10.380544,23.664217
-10.875943,-13.175579,27.135342
8.010161,7.4599867,27.146284
6.061298,-3.9716804,34.565544
-9.25949,-9.768427,27.29747
8.56663,9.614825,25.649725
15.939004,4.497114,45.9171
6.6205525,3.9522817,28.29373
-4.8293896,-3.6328068,24.680143
-13.094938,-11.973991,34.219124
3.6076577,-4.6730256,31.76238
7.5526285,8.074298,25.127296
-3.1816545,-5.748495,10.953821
1.9015669,3.4171696,11.052578
-6.842686,-8.54066,22.243498
5.1082764,-2.457746,31.98983
-1.6586787,-2.6620266,13.680541
-8.238746,1.0680013,35.76268
-8.845755,-9.490499,26.585701
-10.600902,-10.968791,29.303005
-8.305484,-9.038871,25.773823
-2.4479773,-0.059874613,24.601131
1.7867508,3.2135491,11.016526
9.449836,12.683075,23.545158
11.1614895,8.172824,33.538956
-0.2837877,1.5374994,22.258617
-4.910631,-4.1220036,24.130312
-14.252018,-14.870888,34.092957
-1.1251575,3.3775954,26.984102
-9.435299,-11.906024,24.749575
-7.388713,-3.3482158,30.485296
-6.0205374,-4.8998876,25.74946
5.245089,8.768169,14.802762
-12.49595,-9.495375,35.218998
7.4002304,4.872601,28.88446
4.6989884,5.8813243,20.15736
1.2610048,-0.124322504,21.952103
-9.86933,-5.0110655,33.760677
-5.9023247,-6.811355,22.405035
8.014868,8.695993,25.476963
1.9756835,3.510988,11.044702
2.281035,0.7933295,22.954084
-6.551231,-4.952427,26.919178
-9.396133,-8.838084,28.818836
10.561386,4.408753,35.6325
